索引id	武将等级	品质	基础攻击	基础血量	基础怒气	基础武防	基础魔防	基础命中率万分比	基础闪避率万分比	基础暴击率万分比	基础韧性率万分比	伤害加成	伤害减免	无视护甲万分比	无视技防万分比	治疗加成	怒气回复加成	负面抗性	暴击伤害	暴击减伤	技能伤害加成	技能伤害减免	突破等级	技能等级
1110065	237	0	357256	5360189	4122	222882	222882	4236	4236	4236	4236	4236	4236	1179	1179	1179	1179	1179	2594	0	1415	3302	10	3
1110070	237	0	375144	5628572	4122	234042	234042	4236	4236	4236	4236	4236	4236	1179	1179	1179	1179	1179	2594	0	1415	3302	10	3
1110071	237	0	357303	5360902	4122	222912	222912	4236	4236	4236	4236	4236	4236	1179	1179	1179	1179	1179	2594	0	1415	3302	10	3
1110072	237	0	357706	5366941	4124	223163	223163	4239	4239	4239	4239	4239	4239	1180	1180	1180	1180	1180	2596	0	1416	3304	10	3
1110073	237	0	357730	5367298	4124	223178	223178	4239	4239	4239	4239	4239	4239	1180	1180	1180	1180	1180	2596	0	1416	3304	10	3
1110074	237	0	358132	5373339	4126	223430	223430	4242	4242	4242	4242	4242	4242	1181	1181	1181	1181	1181	2598	0	1417	3307	10	3
1110075	237	0	358156	5373696	4126	223445	223445	4242	4242	4242	4242	4242	4242	1181	1181	1181	1181	1181	2598	0	1417	3307	10	3
1110080	237	0	376487	5648725	4127	234881	234881	4246	4246	4246	4246	4246	4246	1182	1182	1182	1182	1182	2600	0	1418	3309	10	3
1110081	237	0	358583	5380096	4127	223711	223711	4246	4246	4246	4246	4246	4246	1182	1182	1182	1182	1182	2600	0	1418	3309	10	3
1110082	237	0	358607	5380454	4127	223726	223726	4246	4246	4246	4246	4246	4246	1182	1182	1182	1182	1182	2600	0	1418	3309	10	3
1110083	237	0	359009	5386497	4129	223977	223977	4249	4249	4249	4249	4249	4249	1183	1183	1183	1183	1183	2602	0	1419	3312	10	3
1110084	237	0	359033	5386855	4129	223992	223992	4249	4249	4249	4249	4249	4249	1183	1183	1183	1183	1183	2602	0	1419	3312	10	3
1110085	238	0	359436	5392900	4131	224244	224244	4252	4252	4252	4252	4252	4252	1183	1183	1183	1183	1183	2604	0	1420	3314	10	3
1110090	238	0	377433	5662921	4131	235472	235472	4252	4252	4252	4252	4252	4252	1183	1183	1183	1183	1183	2604	0	1420	3314	10	3
1110091	238	0	359484	5393617	4131	224274	224274	4252	4252	4252	4252	4252	4252	1183	1183	1183	1183	1183	2604	0	1420	3314	10	3
1110092	238	0	359888	5399685	4132	224526	224526	4255	4255	4255	4255	4255	4255	1184	1184	1184	1184	1184	2606	0	1421	3317	10	3
1110093	238	0	359912	5400044	4132	224541	224541	4255	4255	4255	4255	4255	4255	1184	1184	1184	1184	1184	2606	0	1421	3317	10	3
1110094	238	0	360317	5406114	4134	224794	224794	4259	4259	4259	4259	4259	4259	1185	1185	1185	1185	1185	2608	0	1422	3319	10	3
1110095	238	0	360341	5406473	4134	224809	224809	4259	4259	4259	4259	4259	4259	1185	1185	1185	1185	1185	2608	0	1422	3319	10	3
1110100	238	0	378782	5683171	4135	236315	236315	4262	4262	4262	4262	4262	4262	1186	1186	1186	1186	1186	2610	0	1423	3322	10	3
1110101	238	0	360769	5412903	4135	225077	225077	4262	4262	4262	4262	4262	4262	1186	1186	1186	1186	1186	2610	0	1423	3322	10	3
1110102	238	0	360793	5413262	4135	225092	225092	4262	4262	4262	4262	4262	4262	1186	1186	1186	1186	1186	2610	0	1423	3322	10	3
1110103	238	0	361198	5419335	4137	225344	225344	4265	4265	4265	4265	4265	4265	1187	1187	1187	1187	1187	2612	0	1425	3325	10	3
1110104	238	0	361222	5419695	4137	225359	225359	4265	4265	4265	4265	4265	4265	1187	1187	1187	1187	1187	2612	0	1425	3325	10	3
1110105	238	0	361626	5425768	4139	225612	225612	4268	4268	4268	4268	4268	4268	1188	1188	1188	1188	1188	2614	0	1426	3327	10	3
1110110	238	0	379733	5697435	4139	236909	236909	4268	4268	4268	4268	4268	4268	1188	1188	1188	1188	1188	2614	0	1426	3327	10	3
1110111	238	0	361675	5426488	4139	225642	225642	4268	4268	4268	4268	4268	4268	1188	1188	1188	1188	1188	2614	0	1426	3327	10	3
1110112	238	0	362079	5432563	4140	225895	225895	4271	4271	4271	4271	4271	4271	1189	1189	1189	1189	1189	2616	0	1427	3330	10	3
1110113	238	0	362103	5432924	4140	225910	225910	4271	4271	4271	4271	4271	4271	1189	1189	1189	1189	1189	2616	0	1427	3330	10	3
1110114	238	0	362508	5439000	4142	226163	226163	4275	4275	4275	4275	4275	4275	1190	1190	1190	1190	1190	2618	0	1428	3332	10	3
1110115	238	0	362532	5439361	4142	226178	226178	4275	4275	4275	4275	4275	4275	1190	1190	1190	1190	1190	2618	0	1428	3332	10	3
1110120	238	0	381084	5717710	4143	237753	237753	4278	4278	4278	4278	4278	4278	1191	1191	1191	1191	1191	2620	0	1429	3335	10	3
1110121	238	0	362962	5445800	4143	226446	226446	4278	4278	4278	4278	4278	4278	1191	1191	1191	1191	1191	2620	0	1429	3335	10	3
1110122	238	0	362986	5446161	4143	226461	226461	4278	4278	4278	4278	4278	4278	1191	1191	1191	1191	1191	2620	0	1429	3335	10	3
1110123	238	0	363391	5452240	4145	226714	226714	4281	4281	4281	4281	4281	4281	1192	1192	1192	1192	1192	2622	0	1430	3337	10	3
1110124	238	0	363415	5452601	4145	226729	226729	4281	4281	4281	4281	4281	4281	1192	1192	1192	1192	1192	2622	0	1430	3337	10	3
1110125	239	0	363820	5458681	4147	226982	226982	4284	4284	4284	4284	4284	4284	1192	1192	1192	1192	1192	2624	0	1431	3340	10	3
1110130	239	0	382036	5731996	4147	238347	238347	4284	4284	4284	4284	4284	4284	1192	1192	1192	1192	1192	2624	0	1431	3340	10	3
1110131	239	0	363868	5459406	4147	227012	227012	4284	4284	4284	4284	4284	4284	1192	1192	1192	1192	1192	2624	0	1431	3340	10	3
1110132	239	0	364231	5464809	4148	227238	227238	4288	4288	4288	4288	4288	4288	1193	1193	1193	1193	1193	2626	0	1432	3342	10	3
1110133	239	0	364255	5465171	4148	227253	227253	4288	4288	4288	4288	4288	4288	1193	1193	1193	1193	1193	2626	0	1432	3342	10	3
1110134	239	0	364618	5470575	4150	227478	227478	4291	4291	4291	4291	4291	4291	1194	1194	1194	1194	1194	2628	0	1433	3345	10	3
1110135	239	0	364642	5470938	4150	227493	227493	4291	4291	4291	4291	4291	4291	1194	1194	1194	1194	1194	2628	0	1433	3345	10	3
1110140	239	0	383255	5750160	4152	239104	239104	4294	4294	4294	4294	4294	4294	1195	1195	1195	1195	1195	2630	0	1434	3347	10	3
1110141	239	0	365029	5476706	4152	227733	227733	4294	4294	4294	4294	4294	4294	1195	1195	1195	1195	1195	2630	0	1434	3347	10	3
1110142	239	0	365053	5477069	4152	227748	227748	4294	4294	4294	4294	4294	4294	1195	1195	1195	1195	1195	2630	0	1434	3347	10	3
1110143	239	0	365416	5482475	4153	227974	227974	4297	4297	4297	4297	4297	4297	1196	1196	1196	1196	1196	2632	0	1435	3350	10	3
1110144	239	0	365440	5482839	4153	227989	227989	4297	4297	4297	4297	4297	4297	1196	1196	1196	1196	1196	2632	0	1435	3350	10	3
1110145	239	0	365803	5488246	4155	228214	228214	4301	4301	4301	4301	4301	4301	1197	1197	1197	1197	1197	2634	0	1436	3352	10	3
1110150	239	0	384119	5763041	4155	239641	239641	4301	4301	4301	4301	4301	4301	1197	1197	1197	1197	1197	2634	0	1436	3352	10	3
1110151	239	0	365852	5488974	4155	228244	228244	4301	4301	4301	4301	4301	4301	1197	1197	1197	1197	1197	2634	0	1436	3352	10	3
1110152	239	0	366215	5494383	4157	228470	228470	4304	4304	4304	4304	4304	4304	1198	1198	1198	1198	1198	2636	0	1438	3355	10	3
1110153	239	0	366239	5494747	4157	228485	228485	4304	4304	4304	4304	4304	4304	1198	1198	1198	1198	1198	2636	0	1438	3355	10	3
1110154	239	0	366602	5500156	4158	228710	228710	4307	4307	4307	4307	4307	4307	1199	1199	1199	1199	1199	2638	0	1439	3357	10	3
1110155	239	0	366626	5500521	4158	228726	228726	4307	4307	4307	4307	4307	4307	1199	1199	1199	1199	1199	2638	0	1439	3357	10	3
1110160	239	0	385339	5781228	4160	240399	240399	4310	4310	4310	4310	4310	4310	1200	1200	1200	1200	1200	2640	0	1440	3360	10	3
1110161	239	0	367014	5506296	4160	228966	228966	4310	4310	4310	4310	4310	4310	1200	1200	1200	1200	1200	2640	0	1440	3360	10	3
1110162	239	0	367038	5506661	4160	228981	228981	4310	4310	4310	4310	4310	4310	1200	1200	1200	1200	1200	2640	0	1440	3360	10	3
1110163	239	0	367401	5512073	4161	229207	229207	4314	4314	4314	4314	4314	4314	1201	1201	1201	1201	1201	2642	0	1441	3362	10	3
1110164	239	0	367426	5512438	4161	229222	229222	4314	4314	4314	4314	4314	4314	1201	1201	1201	1201	1201	2642	0	1441	3362	10	3
1110165	240	0	367789	5517851	4163	229448	229448	4317	4317	4317	4317	4317	4317	1201	1201	1201	1201	1201	2644	0	1442	3365	10	4
1110170	240	0	386204	5794128	4163	240936	240936	4317	4317	4317	4317	4317	4317	1201	1201	1201	1201	1201	2644	0	1442	3365	10	4
1110171	240	0	367838	5518582	4163	229478	229478	4317	4317	4317	4317	4317	4317	1201	1201	1201	1201	1201	2644	0	1442	3365	10	4
1110172	240	0	368350	5526226	4165	229797	229797	4320	4320	4320	4320	4320	4320	1202	1202	1202	1202	1202	2646	0	1443	3367	10	4
1110173	240	0	368374	5526592	4165	229812	229812	4320	4320	4320	4320	4320	4320	1202	1202	1202	1202	1202	2646	0	1443	3367	10	4
1110174	240	0	368886	5534237	4166	230131	230131	4323	4323	4323	4323	4323	4323	1203	1203	1203	1203	1203	2648	0	1444	3370	10	4
1110175	240	0	368911	5534603	4166	230146	230146	4323	4323	4323	4323	4323	4323	1203	1203	1203	1203	1203	2648	0	1444	3370	10	4
1110180	240	0	387894	5819362	4168	241988	241988	4327	4327	4327	4327	4327	4327	1204	1204	1204	1204	1204	2650	0	1445	3373	10	4
1110181	240	0	369447	5542616	4168	230480	230480	4327	4327	4327	4327	4327	4327	1204	1204	1204	1204	1204	2650	0	1445	3373	10	4
1110182	240	0	369472	5542983	4168	230495	230495	4327	4327	4327	4327	4327	4327	1204	1204	1204	1204	1204	2650	0	1445	3373	10	4
1110183	240	0	369984	5550632	4170	230814	230814	4330	4330	4330	4330	4330	4330	1205	1205	1205	1205	1205	2652	0	1446	3375	10	4
1110184	240	0	370009	5550999	4170	230829	230829	4330	4330	4330	4330	4330	4330	1205	1205	1205	1205	1205	2652	0	1446	3375	10	4
1110185	240	0	370521	5558649	4171	231148	231148	4333	4333	4333	4333	4333	4333	1206	1206	1206	1206	1206	2654	0	1447	3378	10	4
1110190	240	0	389073	5836968	4171	242721	242721	4333	4333	4333	4333	4333	4333	1206	1206	1206	1206	1206	2654	0	1447	3378	10	4
1110191	240	0	370570	5559385	4171	231178	231178	4333	4333	4333	4333	4333	4333	1206	1206	1206	1206	1206	2654	0	1447	3378	10	4
1110192	240	0	371083	5567036	4173	231497	231497	4336	4336	4336	4336	4336	4336	1207	1207	1207	1207	1207	2656	0	1448	3380	10	4
1110193	240	0	371107	5567405	4173	231513	231513	4336	4336	4336	4336	4336	4336	1207	1207	1207	1207	1207	2656	0	1448	3380	10	4
1110194	240	0	371620	5575058	4174	231832	231832	4340	4340	4340	4340	4340	4340	1208	1208	1208	1208	1208	2658	0	1449	3383	10	4
1110195	240	0	371645	5575427	4174	231847	231847	4340	4340	4340	4340	4340	4340	1208	1208	1208	1208	1208	2658	0	1449	3383	10	4
1110200	240	0	390765	5862235	4176	243774	243774	4343	4343	4343	4343	4343	4343	1209	1209	1209	1209	1209	2660	0	1451	3385	10	4
1110201	240	0	372182	5583450	4176	232181	232181	4343	4343	4343	4343	4343	4343	1209	1209	1209	1209	1209	2660	0	1451	3385	10	4
1110202	240	0	372207	5583820	4176	232197	232197	4343	4343	4343	4343	4343	4343	1209	1209	1209	1209	1209	2660	0	1451	3385	10	4
1110203	240	0	372720	5591476	4178	232516	232516	4346	4346	4346	4346	4346	4346	1210	1210	1210	1210	1210	2662	0	1452	3388	10	4
1110204	240	0	372744	5591846	4178	232531	232531	4346	4346	4346	4346	4346	4346	1210	1210	1210	1210	1210	2662	0	1452	3388	10	4
1110205	241	0	373257	5599504	4179	232850	232850	4349	4349	4349	4349	4349	4349	1211	1211	1211	1211	1211	2664	0	1453	3390	10	4
1110210	241	0	391946	5879868	4179	244509	244509	4349	4349	4349	4349	4349	4349	1211	1211	1211	1211	1211	2664	0	1453	3390	10	4
1110211	241	0	373307	5600245	4179	232881	232881	4349	4349	4349	4349	4349	4349	1211	1211	1211	1211	1211	2664	0	1453	3390	10	4
1110212	241	0	373680	5605804	4181	233113	233113	4353	4353	4353	4353	4353	4353	1211	1211	1211	1211	1211	2666	0	1454	3393	10	4
1110213	241	0	373705	5606175	4181	233128	233128	4353	4353	4353	4353	4353	4353	1211	1211	1211	1211	1211	2666	0	1454	3393	10	4
1110214	241	0	374078	5611736	4183	233360	233360	4356	4356	4356	4356	4356	4356	1212	1212	1212	1212	1212	2668	0	1455	3395	10	4
1110215	241	0	374102	5612107	4183	233375	233375	4356	4356	4356	4356	4356	4356	1212	1212	1212	1212	1212	2668	0	1455	3395	10	4
1110220	241	0	393199	5898552	4184	245288	245288	4359	4359	4359	4359	4359	4359	1213	1213	1213	1213	1213	2670	0	1456	3398	10	4
1110221	241	0	374500	5618040	4184	233623	233623	4359	4359	4359	4359	4359	4359	1213	1213	1213	1213	1213	2670	0	1456	3398	10	4
1110222	241	0	374525	5618411	4184	233638	233638	4359	4359	4359	4359	4359	4359	1213	1213	1213	1213	1213	2670	0	1456	3398	10	4
1110223	241	0	374898	5623974	4186	233870	233870	4363	4363	4363	4363	4363	4363	1214	1214	1214	1214	1214	2672	0	1457	3401	10	4
1110224	241	0	374923	5624346	4186	233885	233885	4363	4363	4363	4363	4363	4363	1214	1214	1214	1214	1214	2672	0	1457	3401	10	4
1110225	241	0	375297	5629910	4188	234117	234117	4366	4366	4366	4366	4366	4366	1215	1215	1215	1215	1215	2674	0	1458	3403	10	4
1110230	241	0	394088	5911796	4188	245839	245839	4366	4366	4366	4366	4366	4366	1215	1215	1215	1215	1215	2674	0	1458	3403	10	4
1110231	241	0	375346	5630654	4188	234148	234148	4366	4366	4366	4366	4366	4366	1215	1215	1215	1215	1215	2674	0	1458	3403	10	4
1110232	241	0	375720	5636219	4189	234380	234380	4369	4369	4369	4369	4369	4369	1216	1216	1216	1216	1216	2676	0	1459	3406	10	4
1110233	241	0	375745	5636592	4189	234396	234396	4369	4369	4369	4369	4369	4369	1216	1216	1216	1216	1216	2676	0	1459	3406	10	4
1110234	241	0	376118	5642158	4191	234628	234628	4372	4372	4372	4372	4372	4372	1217	1217	1217	1217	1217	2678	0	1460	3408	10	4
1110235	241	0	376143	5642531	4191	234643	234643	4372	4372	4372	4372	4372	4372	1217	1217	1217	1217	1217	2678	0	1460	3408	10	4
1110240	241	0	395343	5930503	4192	246619	246619	4376	4376	4376	4376	4376	4376	1218	1218	1218	1218	1218	2680	0	1461	3411	10	4
1110241	241	0	376542	5648471	4192	234891	234891	4376	4376	4376	4376	4376	4376	1218	1218	1218	1218	1218	2680	0	1461	3411	10	4
1110242	241	0	376566	5648845	4192	234906	234906	4376	4376	4376	4376	4376	4376	1218	1218	1218	1218	1218	2680	0	1461	3411	10	4
1110243	241	0	376940	5654413	4194	235138	235138	4379	4379	4379	4379	4379	4379	1219	1219	1219	1219	1219	2682	0	1463	3413	10	4
1110244	241	0	376965	5654787	4194	235154	235154	4379	4379	4379	4379	4379	4379	1219	1219	1219	1219	1219	2682	0	1463	3413	10	4
1110245	242	0	377339	5660357	4196	235386	235386	4382	4382	4382	4382	4382	4382	1220	1220	1220	1220	1220	2684	0	1464	3416	10	4
1110250	242	0	396232	5943767	4196	247172	247172	4382	4382	4382	4382	4382	4382	1220	1220	1220	1220	1220	2684	0	1464	3416	10	4
1110251	242	0	377389	5661104	4196	235417	235417	4382	4382	4382	4382	4382	4382	1220	1220	1220	1220	1220	2684	0	1464	3416	10	4
1110252	242	0	377758	5666607	4197	235646	235646	4385	4385	4385	4385	4385	4385	1221	1221	1221	1221	1221	2686	0	1465	3418	10	4
1110253	242	0	377783	5666981	4197	235662	235662	4385	4385	4385	4385	4385	4385	1221	1221	1221	1221	1221	2686	0	1465	3418	10	4
1110254	242	0	378152	5672485	4199	235891	235891	4389	4389	4389	4389	4389	4389	1221	1221	1221	1221	1221	2688	0	1466	3421	10	4
1110255	242	0	378177	5672859	4199	235907	235907	4389	4389	4389	4389	4389	4389	1221	1221	1221	1221	1221	2688	0	1466	3421	10	4
1110260	242	0	397474	5962282	4201	247943	247943	4392	4392	4392	4392	4392	4392	1222	1222	1222	1222	1222	2690	0	1467	3423	10	4
1110261	242	0	378572	5678739	4201	236152	236152	4392	4392	4392	4392	4392	4392	1222	1222	1222	1222	1222	2690	0	1467	3423	10	4
1110262	242	0	378597	5679114	4201	236168	236168	4392	4392	4392	4392	4392	4392	1222	1222	1222	1222	1222	2690	0	1467	3423	10	4
1110263	242	0	378966	5684620	4202	236397	236397	4395	4395	4395	4395	4395	4395	1223	1223	1223	1223	1223	2692	0	1468	3426	10	4
1110264	242	0	378991	5684995	4202	236413	236413	4395	4395	4395	4395	4395	4395	1223	1223	1223	1223	1223	2692	0	1468	3426	10	4
1110265	242	0	379361	5690502	4204	236642	236642	4399	4399	4399	4399	4399	4399	1224	1224	1224	1224	1224	2694	0	1469	3429	10	4
1110270	242	0	398355	5975422	4204	248491	248491	4399	4399	4399	4399	4399	4399	1224	1224	1224	1224	1224	2694	0	1469	3429	10	4
1110271	242	0	379411	5691253	4204	236673	236673	4399	4399	4399	4399	4399	4399	1224	1224	1224	1224	1224	2694	0	1469	3429	10	4
1110272	242	0	379781	5696762	4206	236903	236903	4402	4402	4402	4402	4402	4402	1225	1225	1225	1225	1225	2696	0	1470	3431	10	4
1110273	242	0	379806	5697137	4206	236919	236919	4402	4402	4402	4402	4402	4402	1225	1225	1225	1225	1225	2696	0	1470	3431	10	4
1110274	242	0	380175	5702647	4207	237148	237148	4405	4405	4405	4405	4405	4405	1226	1226	1226	1226	1226	2698	0	1471	3434	10	4
1110275	242	0	380201	5703023	4207	237164	237164	4405	4405	4405	4405	4405	4405	1226	1226	1226	1226	1226	2698	0	1471	3434	10	4
1110280	242	0	399599	5993960	4209	249263	249263	4408	4408	4408	4408	4408	4408	1227	1227	1227	1227	1227	2700	0	1472	3436	10	4
1110281	242	0	380595	5708910	4209	237409	237409	4408	4408	4408	4408	4408	4408	1227	1227	1227	1227	1227	2700	0	1472	3436	10	4
1110282	242	0	380621	5709287	4209	237425	237425	4408	4408	4408	4408	4408	4408	1227	1227	1227	1227	1227	2700	0	1472	3436	10	4
1110283	242	0	380991	5714798	4210	237654	237654	4412	4412	4412	4412	4412	4412	1228	1228	1228	1228	1228	2702	0	1473	3439	10	4
1110284	242	0	381016	5715175	4210	237670	237670	4412	4412	4412	4412	4412	4412	1228	1228	1228	1228	1228	2702	0	1473	3439	10	4
1110285	243	0	381386	5720688	4212	237900	237900	4415	4415	4415	4415	4415	4415	1229	1229	1229	1229	1229	2704	0	1475	3441	10	4
1110290	243	0	400481	6007119	4212	249811	249811	4415	4415	4415	4415	4415	4415	1229	1229	1229	1229	1229	2704	0	1475	3441	10	4
1110291	243	0	381436	5721442	4212	237931	237931	4415	4415	4415	4415	4415	4415	1229	1229	1229	1229	1229	2704	0	1475	3441	10	4
1110292	243	0	381807	5726971	4214	238162	238162	4418	4418	4418	4418	4418	4418	1230	1230	1230	1230	1230	2706	0	1476	3444	10	4
1110293	243	0	381832	5727349	4214	238177	238177	4418	4418	4418	4418	4418	4418	1230	1230	1230	1230	1230	2706	0	1476	3444	10	4
1110294	243	0	382203	5732879	4215	238408	238408	4422	4422	4422	4422	4422	4422	1231	1231	1231	1231	1231	2708	0	1477	3447	10	4
1110295	243	0	382229	5733257	4215	238424	238424	4422	4422	4422	4422	4422	4422	1231	1231	1231	1231	1231	2708	0	1477	3447	10	4
1110300	243	0	401730	6025727	4217	250587	250587	4425	4425	4425	4425	4425	4425	1231	1231	1231	1231	1231	2710	0	1478	3449	10	4
1110301	243	0	382625	5739166	4217	238670	238670	4425	4425	4425	4425	4425	4425	1231	1231	1231	1231	1231	2710	0	1478	3449	10	4
1110302	243	0	382650	5739544	4217	238685	238685	4425	4425	4425	4425	4425	4425	1231	1231	1231	1231	1231	2710	0	1478	3449	10	4
1110303	243	0	383022	5745077	4219	238916	238916	4428	4428	4428	4428	4428	4428	1232	1232	1232	1232	1232	2712	0	1479	3452	10	4
1110304	243	0	383047	5745455	4219	238932	238932	4428	4428	4428	4428	4428	4428	1232	1232	1232	1232	1232	2712	0	1479	3452	10	4
1110305	243	0	383418	5750989	4220	239162	239162	4431	4431	4431	4431	4431	4431	1233	1233	1233	1233	1233	2714	0	1480	3454	10	4
1110310	243	0	402616	6038936	4220	251137	251137	4431	4431	4431	4431	4431	4431	1233	1233	1233	1233	1233	2714	0	1480	3454	10	4
1110311	243	0	383469	5751746	4220	239194	239194	4431	4431	4431	4431	4431	4431	1233	1233	1233	1233	1233	2714	0	1480	3454	10	4
1110312	243	0	383840	5757281	4222	239425	239425	4435	4435	4435	4435	4435	4435	1234	1234	1234	1234	1234	2716	0	1481	3457	10	4
1110313	243	0	383865	5757660	4222	239440	239440	4435	4435	4435	4435	4435	4435	1234	1234	1234	1234	1234	2716	0	1481	3457	10	4
1110314	243	0	384237	5763196	4224	239671	239671	4438	4438	4438	4438	4438	4438	1235	1235	1235	1235	1235	2718	0	1482	3459	10	4
1110315	243	0	384262	5763576	4224	239687	239687	4438	4438	4438	4438	4438	4438	1235	1235	1235	1235	1235	2718	0	1482	3459	10	4
1110320	243	0	403866	6057568	4225	251913	251913	4441	4441	4441	4441	4441	4441	1236	1236	1236	1236	1236	2720	0	1483	3462	10	4
1110321	243	0	384659	5769492	4225	239933	239933	4441	4441	4441	4441	4441	4441	1236	1236	1236	1236	1236	2720	0	1483	3462	10	4
1110322	243	0	384685	5769872	4225	239949	239949	4441	4441	4441	4441	4441	4441	1236	1236	1236	1236	1236	2720	0	1483	3462	10	4
1110323	243	0	385056	5775410	4227	240180	240180	4445	4445	4445	4445	4445	4445	1237	1237	1237	1237	1237	2722	0	1484	3464	10	4
1110324	243	0	385082	5775791	4227	240196	240196	4445	4445	4445	4445	4445	4445	1237	1237	1237	1237	1237	2722	0	1484	3464	10	4
1110325	244	0	385453	5781330	4229	240427	240427	4448	4448	4448	4448	4448	4448	1238	1238	1238	1238	1238	2724	0	1486	3467	10	4
1110330	244	0	404753	6070796	4229	252465	252465	4448	4448	4448	4448	4448	4448	1238	1238	1238	1238	1238	2724	0	1486	3467	10	4
1110331	244	0	385504	5782091	4229	240458	240458	4448	4448	4448	4448	4448	4448	1238	1238	1238	1238	1238	2724	0	1486	3467	10	4
1110332	244	0	385877	5787648	4230	240690	240690	4451	4451	4451	4451	4451	4451	1239	1239	1239	1239	1239	2726	0	1487	3470	10	4
1110333	244	0	385902	5788029	4230	240706	240706	4451	4451	4451	4451	4451	4451	1239	1239	1239	1239	1239	2726	0	1487	3470	10	4
1110334	244	0	386276	5793588	4232	240937	240937	4454	4454	4454	4454	4454	4454	1240	1240	1240	1240	1240	2728	0	1488	3472	10	4
1110335	244	0	386301	5793969	4232	240953	240953	4454	4454	4454	4454	4454	4454	1240	1240	1240	1240	1240	2728	0	1488	3472	10	4
1110340	244	0	406008	6089505	4234	253244	253244	4458	4458	4458	4458	4458	4458	1241	1241	1241	1241	1241	2730	0	1489	3475	10	4
1110341	244	0	386700	5799910	4234	241201	241201	4458	4458	4458	4458	4458	4458	1241	1241	1241	1241	1241	2730	0	1489	3475	10	4
1110342	244	0	386725	5800291	4234	241217	241217	4458	4458	4458	4458	4458	4458	1241	1241	1241	1241	1241	2730	0	1489	3475	10	4
1110343	244	0	387098	5805852	4235	241448	241448	4461	4461	4461	4461	4461	4461	1242	1242	1242	1242	1242	2732	0	1490	3477	10	4
1110344	244	0	387124	5806234	4235	241464	241464	4461	4461	4461	4461	4461	4461	1242	1242	1242	1242	1242	2732	0	1490	3477	10	4
1110345	244	0	387497	5811796	4237	241696	241696	4464	4464	4464	4464	4464	4464	1242	1242	1242	1242	1242	2734	0	1491	3480	10	4
